id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-00355,Kitchen Safety,LPG,Region IX,en,When should we handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region IX']",2025-10-09T04:57:51.686467Z
BFP-00356,Workplace Safety,Compliance,Region IV-B,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region IV-B']",2025-10-09T04:57:51.686472Z
BFP-00357,Workplace Safety,Factories,Region VIII,en,Can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region VIII']",2025-10-09T04:57:51.686479Z
BFP-00358,First Aid,Burns,Region IX,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region IX']",2025-10-09T04:57:51.686482Z
BFP-00359,Evacuation Planning,Kits,BARMM,en,Is it safe to create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'BARMM']",2025-10-09T04:57:51.686487Z
BFP-00360,First Aid,Smoke Inhalation,Region X,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.686490Z
BFP-00361,Electrical Safety,Wiring,Region X,en,Who should I call when know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region X']",2025-10-09T04:57:51.686493Z
BFP-00362,Workplace Safety,Offices,Region IX,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region IX']",2025-10-09T04:57:51.686496Z
BFP-00363,Workplace Safety,Offices,Region VII,en,What should I do if keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VII']",2025-10-09T04:57:51.686500Z
BFP-00364,Fire Prevention,Business,Region IV-B,en,What is the best way to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region IV-B']",2025-10-09T04:57:51.686503Z
BFP-00365,Kitchen Safety,Cooking,Region II,en,Where can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.686506Z
BFP-00366,Electrical Safety,Appliances,Region XII,en,When should we know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.686509Z
BFP-00367,Kitchen Safety,Grease Fire,Region I,en,Where can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region I']",2025-10-09T04:57:51.686512Z
BFP-00368,Evacuation Planning,Routes,Region I,en,What should I do if create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.686516Z
BFP-00369,Kitchen Safety,LPG,Region IV-B,en,How do I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region IV-B']",2025-10-09T04:57:51.686519Z
BFP-00370,Community & BFP,Inspections,CAR,en,How do I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'inspections', 'community & bfp', 'CAR']",2025-10-09T04:57:51.686522Z
BFP-00371,Fire Prevention,Household,Region X,en,Where can I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region X']",2025-10-09T04:57:51.686528Z
BFP-00372,Community & BFP,Hotline,Region IV-A,en,Why does get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.686532Z
BFP-00373,Kitchen Safety,Grease Fire,Region II,en,Do we need to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.686535Z
BFP-00374,School Safety,Teachers,Region XI,en,Where can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region XI']",2025-10-09T04:57:51.686538Z
BFP-00375,First Aid,Burns,NCR,en,When should we treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'NCR']",2025-10-09T04:57:51.686541Z
BFP-00376,School Safety,Teachers,Region III,en,Is it safe to teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region III']",2025-10-09T04:57:51.686544Z
BFP-00377,Workplace Safety,Factories,Region VIII,en,Why does keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region VIII']",2025-10-09T04:57:51.686547Z
BFP-00378,Fire Prevention,Household,Region II,en,Why does reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region II']",2025-10-09T04:57:51.686550Z
